# Generated by scripts/import-romance-lexicons.py; do not edit.
# Language-routing membership only: Portuguese (Brazil + Portugal).
# Pinned wooorm/dictionaries commit: 8cfea406b505e4d7df52d5a19bce525df98c54ab.
# Sources: dictionaries/pt/index.dic, dictionaries/pt-PT/index.dic.
# Pronunciation is owned separately by the pinned MFA pronunciation TSV.
# word	community
funcho-silvestre	br
funcho-torcido	br
funchona	br
funchos-anuais	br
funchos-bastardos	br
funchos-d'água	br
funchos-da-china	br
funchos-da-itália	br
funchos-de-bolonha	br
funchos-de-florença	br
funchos-de-porco	br
funchos-de-água	br
funchos-do-mar	br
funchos-doces	br
funchos-dos-alpes	br
funchos-gigantes	br
funchos-hortenses	br
funchos-marinhos	br
funchos-marítimos	br
funchos-selvagens	br
funchos-silvestres	br
funchos-torcidos	br
funchão	br
funciologia	br
funciológico	br
funcional	br+pt
funcionalismo	pt
funcionalizar	br
funcionalização	br
funcionalizável	br
funcionalístico	br
funcionar	br+pt
funcionista	br
funcionário	br+pt
funco	br
functivo	br
functor	br+pt
funda	pt
funda-rs	br
fundacional	br
fundadamente	br
fundagem	br
fundal	br
fundalhar	br
fundalhos	br
fundamental	br+pt
fundamentalístico	br
fundamentar	br+pt
fundamentação	br
fundamentaçãozinha	br
fundamento	pt
fundamentável	br
fundanense	br
fundanga	br
fundano	br
fundar	br+pt
fundação	br
fundeadoiro	br
fundeadouro	br
fundear	br+pt
fundeb	br
fundef	br
fundego	br
fundeiro	br
fundense	br
fundente	br
fundibulário	br
fundilhar	br
fundilho	pt
fundilhos	br
fundinho	br
fundir	br+pt
fundista	br
fundiário	br+pt
fundição	br
fundo	br+pt
fundo-mg	br
fundo-rs	br
fundocompositora	br
fundonense	br
fundoplicatura	br
fundoscopia	br
fundoscópico	br
fundoscópio	br
fundujo	br
fundula	br
fundulíctis	br
fundura	br+pt
fundável	br
fundão	br+pt
fundão-es	br
fundãozense	br
fundíbalo	br
fundíbulo	br
fundístico	br
fundível	br
funebremente	br
funeca	br
funel	br
funelho	br
funeral	br+pt
funerário	br+pt
funestamente	br
funestar	br+pt
funestação	br
funesto	pt
funestos	br
funfane	br
funfar	br
funfiar	br
funfos	br
funfum	br
funfungagá	br
fungada	pt
fungadeira	br+pt
fungadela	br
fungadoiro	br
fungador-onça	br
fungadores-onça	br
fungadouro	br
fungagá	br
fungalhada	br
fungalheira	br
fungalho	br
fungangá	br
fungar	br+pt
fungatumbo	br
fungação	br
funge	br
fungemia	br
fungicida	br+pt
fungicídio	br
fungiforme	br
fungina	br
fungistático	br
fungite	br
fungitoxidade	br
fungitóxico	br
fungo	br+pt
fungoide	br
fungosidade	pt
fungoso	br+pt
fungão	br+pt
fungícola	br+pt
fungídeo	br
fungíneo	br
fungível	br+pt
fungívoro	br
funhir	br
funicular	br
funiculite	br
funiforme	br
funil	br+pt
funilaria	br+pt
funileiro	br+pt
funilândia	br
funilândia-mg	br
funje	br
funk	br
funkeiro	br
funária	br
funâmbulo	br+pt
funçanada	br
funçanata	br
funçanista	br
funçonata	br
função	br+pt
funé	br
funéreo	br
funéu	br
funículo	br+pt
fup	br
fuque	br
fuquieriáceo	br
fura	pt
fura-balças	br
fura-banana	br
fura-barreira	br
fura-barriga	br
fura-bolo	br
fura-bolos	pt
fura-bolsas	br
fura-bucho	br
fura-bugalhos	br
fura-buxo	br
fura-camisa	br
fura-capa	br
fura-figos	br
fura-flor	br
fura-fogueiras	br
fura-gelo	br
fura-greve	br
fura-joelhos	br
fura-laranja	br
fura-mar	br
fura-mato	br
fura-mato-grande	br
fura-mato-pequeno	br
fura-matos-grandes	br
fura-matos-pequenos	br
fura-moitas	br
fura-moiteiras	br
fura-moutas	br
fura-mouteiras	br
fura-muro	br
fura-neve	br
fura-olho	br
fura-panascos	br
fura-parede	br
fura-paredes	pt
fura-pastos	br
fura-paus	br
fura-terra	br
fura-vidas	br
furabardo	br
furacar	br
furacidade	br
furacrínico	br
furacão	br+pt
furadeira	br
furadoiro	br+pt
furador	pt
furadouro	br
furafilina	br
furagem	br
fural	br
furalazina	br
furaltadona	br
furampropionato	br
furano	br
furanose	br
furanótico	br
furaprofeno	br
furaqueiro	br
furar	br+pt
furazabol	br
furazina	br
furazol	br
furazolidona	br
furazólio	br
furação	br
furbesco	br
furbucilina	br
furcado	br
furcate	br
furcelária	br
furcloprofeno	br
furco	br
furcocercária	br
furcreia	br
furcroia	br
furculária	br
furcífero	br
furda	br
furdanço	br
furdunceiro	br
furdunçar	br
furdâncio	br
furdão	br
furdúncio	br
furegas	br
furegrelato	br
furente	br
furetidina	br
furetonida	br
furfenorex	br
furfonense	br
furfunhar	br
furfunhento	br
furfuracrilato	br
furfuracrílico	br
furfural	br
furfuralmalomato	br
furfuralmalônico	br
furfuramido	br
furfurano	br
furfuração	br
furfurila	br
furfurilato	br
furfurilmetilanfetamina	br
furfurina	br
furfurita	br
furfurol	br
furfuropropionato	br
furfuropropiônico	br
furfuráceo	br
furfurário	br
furfurílico	br
furfurítico	br
furfurólico	br
furfúreo	br
furg	br
furgalho	br
furgoneta	br+pt
furgão	br+pt
furial	br
furiano	br
furibundo	br+pt
furico	br
furidarona	br
furierismo	br
furifolha	br
furifosmina	br
furifunar	br
furil	br
furilato	br
furilo	br
furinal	br
furinho	br
furiosidade	pt
furioso	br+pt
furipterídeo	br
furisco	br
furjoco	br
furlana	br
furmetoxadona	br
furna	br+pt
furnariídeo	br
furnariínea	br
furnarídeo	br
furnatrônio	br
furnense	br
furnário	br
furo	br+pt
furoar	br
furoato	br
furobactéria	br
furobufeno	br
furodazol	br
furodiazina	br
furodiazol	br
furoeiro	br
furofenaco	br
furomazina	br
furomina	br
furonato	br
furono	br
furor	br+pt
furosemida	br
furossemida	br
furostilbestrol	br
furoína	br
furrasco	br
furreca	br
furrete	br
furriar	br
furrica	br
furricada	br
furriel	br+pt
furriel-mor	br
furriel-rosa	br
furriel-vermelho	br
furrinal	br
furriéis-mores	br
furriéis-rosa	br
furriéis-vermelhos	br
furrundu	br
furrundum	br
fursalana	br
fursultiamina	br
furta-bola	br
furta-camisas	br
furta-capa	br
furta-cor	br
furta-corpo	br
furta-fogo	br
furta-montinho	br
furta-moça	br
furta-passo	br
furta-pau	br
furtadela	br+pt
furtadista	br
furtança	br
furtar	br+pt
furtereno	br
furticar	br
furtivo	br+pt
furto	pt
furtos	br
furtretônio	br
furufuramida	br
furufuru	br
furuncho	br
furuncular	br+pt
furunculose	br+pt
furunculoso	br+pt
furunculótomo	br
furunfar	br
furungar	br
furável	br
furânico	br
furão	br+pt
furão-bravo	br
furílico	br
furônico	br
furões-bravos	br
furúnculo	br+pt
fusa	pt
fusada	br
fusafungina	br
fusaiola	br
fusano	br
fusar	br
fusarela	br
fusariose	br
fusca-fusca	br
fuscalvo	br
fuscar	br
fuscicolo	br
fuscicórneo	br
fuscina	br
fuscipene	br
fuscipêneo	br
fuscirrostro	br
fuscite	br
fuscito	br
fusco	br+pt
fusco-fusco	br
fuscoito	br
fuscão	br
fuscímano	br
fuseiro	br+pt
fuselado	br+pt
fuselagem	br+pt
fuselar	br
fuselo	br
fuseonáutico	br
fusetrônio	br
fusgar	br
fusiado	br
fusicelular	br
fusicládio	br
fusicórneo	br
fusidato	br
fusiforme	br
fusileiro	br
fusilo	br
fusiloa	br
fusionar	br
fusionarístico	br
fusionismo	br
fusionário	br
fusispiralar	br
fusito	br
fusiômetro	br
fusmila	br
fuso	pt
fusobacterium	br
fusocelular	br
fusoespiralar	br
fusoide	br
fusologia	br
fusológico	br
fusor	br
fusos	br
fusquete	br
fusquidão	br
fusquinha	br
fustadio	br
fustalha	br
fustanela	br
fustarrão	br
fuste	br
fusteiro	br
fustel	br
fustelete	br
fustete	br
fusteína	br
fustiga	pt
fustigada	pt
fustigadela	br+pt
fustigante	pt
fustigantemente	br
fustigar	br+pt
fustigaço	br
fustigação	br
fustigo	pt
fustigável	br
fustina	br
fustiária	br
fusto	br
fustão	br
fusulina	br
fusulináceo	br
fusulinídeo	br
fusulínico	br
fusulínida	br
fusário	br
fusão	br+pt
fusênico	br
fusídico	br
fusíola	br
fusípede	br
fusítico	br
fusíveis	pt
fusível	br+pt
fusólogo	br
fusório	br
futa-fula	br
futamono	br
fute	br
futebol	br+pt
futebolismo	br
futebolista	pt
futebolístico	br+pt
futeco	br
futevolista	br
futevôlei	br
futicar	br
futila	br
futileza	br
futilidade	br+pt
futilitário	br
futilizar	br+pt
futilização	br
futilmente	br
futisso	br
futre	br
futretar	br
futricagem	br
futricar	br
futricável	br
futriqueiro	br
futriquice	br
futriquinha	br
futriquismo	br
futsal	br
futucar	br
futucação	br
futum	br
futuna	br
futurar	br
futuração	br
futuridade	pt
futurismo	pt
futurista	pt
futurizar	br
futurização	br
futurizável	br
futurição	br
futuro	br+pt
futurologia	br+pt
futurologístico	br
futuroso	br+pt
futurável	br
futurístico	br
futurível	br
futurólogo	br
fuxicar	br
fuxicação	br
fuxico-do-santo	br
fuxicos-do-santo	br
fuxiqueiro	br
fuxiquento	br
fuzarca	br
fuzarquear	br
fuzarqueiro	br
fuzil	br+pt
fuzil-metralhadora	br
fuzil-mosquetão	br
fuzilada	pt
fuziladoiro	br
fuziladouro	br
fuzilante	pt
fuzilantemente	br
fuzilar	br+pt
fuzilaria	pt
fuzilação	br
fuzileiro	br+pt
fuzilense	br
fuzilhão	br
fuzilável	br
fuzilão	br
fuzis-metralhadoras	br
fuzis-mosquetões	br
fuzlocilina	br
fuzo	br
fuzuê	br
fuzzy	pt
fuá	br
fuão	br
fuça	pt
fuçar	br
fá	br+pt
fáber	br
fábio	br+pt
fábrica	pt
fábrico	br
fábula	br+pt
fácies	br
fácil	br+pt
fácula	br
fádico	br
fádingue	br
fáeton	br
fágara	br
fágea	br
fájea	br
fálcula	br
fálera	br
fáleris	br
fálgaro	br
fálico	br+pt
fálum	br
fálus	br
fárbio	br
fáretra	br
fárfara	br
fário	br
fármaco	br+pt
fármaco-resistente	br
fárreo	br
fártel	br
fártem	br
fáscio	br
fásia	br
fásido	br
fásitron	br
fásmido	br
fático	br
fático-jurídico	br
fátima	br+pt
fátima-ba	br
fátima-pr	br
fátima-to	br
fátsia	br
fátuo	br+pt
fáunula	br
fáurea	br
fáustico	br
fávico	br
fávio	br
fâmulo	br
fânatron	br
fânero	br
fânio	br
fânotron	br
fânti	br
fã	pt
fã-clube	br
fão	br
fãozense	br
fé	br+pt
fé-mg	br
fé-pb	br
fé-pr	br
fécula	br+pt
féerie	br
féis-da-terra	br
féis-de-gentio	br
féleo	br
félida	br
félix	br+pt
félix-ba	br
félix-pb	br
félix-pe	br
félsico	br
fémur	pt
fénix	pt
féretro	br+pt
féria	br+pt
férias	pt
férmio	br+pt
férmion	br
féroes	br
férreo	br+pt
férrico	br+pt
fértil	br+pt
férula	br
férvido	br
fétido	br+pt
fê	br
fêmea	pt
fêmeo	br+pt
fêmico	br
fêmur	br
fênico	br
fênix	br
fênix-pr	br
fêtão	br
fêvera	br+pt
fíala	br
fíber	br
fíbula	br
fíceo	br
fícis	br
fíctil	br
fícula	br
fícus	br
fícus-benjamim	br
fídia	br
fífia	br+pt
fígado	br+pt
fígado-de-peru	br
fígados-de-peru	br
fígaro	br
fígulo	br
fíleo	br
fíler	br
fílica	br
fílmico	br
fílula	br
fímata	br
fímbria	br+pt
fímico	br
fínico	br
fípsia	br
físalo	br
físaro	br
físcia	br
físedra	br
física	pt
físico	br+pt
físico-ambiental	br
físico-econômico	br
físico-educativo	br
físico-financeiro	br
físico-geográfico	br
físico-geógrafo	br
físico-matemático	br
físico-mecânico	br
físico-mor	br
físico-operacional	br
físico-psíquico	br
físico-quimicamente	br
físico-químico	br+pt
físicos-mores	br
físsil	br+pt
fístico	br
fístula	br+pt
fístula-dentária	br
fístulas-dentárias	br
fítico	br
fítotron	br
fó	br
fóbico	br
fócida	br
fócio	br
fódia	br
fólade	br
fólcida	br
fólico	br
fólio	br+pt
fólis	br
fóloe	br
fónico	pt
fórceps	br
fórcipe	br
fórfex	br
fórfice	br
fórico	br
fórida	br
fórmica	pt
fórmico	br+pt
fórmio	br
fórmula	br+pt
fórmula-grama	br
fórmulas-grama	br
fórnice	br
fórnix	br
fórum	br+pt
fósforo	br+pt
fósforo-do-mato	br
fósforos-do-mato	br
fósgeno	br
fósmeo	br
fósseis-guia	br
fósseis-índice	br
fóssil	br+pt
fóssil-guia	br
fóssil-índice	br
fóssula	br
fótico	br
fóticon	br
fóton	br
fóton-partícula	br
fótons-partículas	br
fóvea	br
fóxida	br
fôlder	br
fôlego	br+pt
fômites	br
fônico	br
fônix	br
fônon	br
fôramos	pt
fôreis	pt
fôsseis	pt
fôssemos	pt
fúcaro	br
fúcea	br
fúchsia	br
fúcia	br
fúcsia	br
fúfio	br
fúgueo	br
fúler	br
fúlgido	br
fúlgora	br
fúlguro	br
fúlica	br
fúlix	br
fúlmen	br
fúlmico	br
fúlvicos	br
fúlvido	br
fúlvio	br
fúmeo	br
fúmido	br
fúndico	br
fúndulo	br
fúnebre	br+pt
fúnera	br
fúngia	br
fúngico	br
fúngida	br
fúngulo	br
fúnquia	br
fúrcico	br
fúrcula	br
fúria	br+pt
fúsaro	br
fúsel	br
fúsetron	br
fúsil	br
fútil	br+pt
führer	br
g	br
ga	br
gaaíra	br
gabachista	br
gabacho	br
gabachão	br
gabadela	br+pt
gabadinho	pt
gabagola	br
gabaia	br
gabalitano	br
gabanaíta	br
gabanela	br
gabanista	br
gabança	pt
gabanço	br+pt
gabaonita	br
gabaonítico	br
gabapentina	br
gabar	br+pt
gabardina	pt
gabardine	br
gabardo	br
gabari	br
gabaritagem	br
gabaritar	br
gabarito	pt
gabaritos	br
gabarola	br+pt
gabarolar	br
gabarolice	br
gabarolona	br
gabarolão	br
gabarote	br
gabarreiro	br
gabarrice	br
gabarrista	br
gabarro	br
gabaru	br
gabatório	br+pt
gabazola	br
gabaço	br+pt
gabação	br
gabaérgico	br
gabedo	br
gabeira	br
gabelo	br
gabeno	br
gaberi	br
gabesina	br
gabete	br
gabexato	br
gabiagem	br
gabiano	br
gabiar	br
gabiarra	br
gabiarrense	br
gabiense	br
gabilami	br
gabinardo	br
gabinete	br+pt
gabino	br
gabionar	br
gabionita	br
gabiraba	br
gabiroba	br
gabirobeira	br
gabirobense	br
gabirova	br
gabiroveira	br
gabiru	br+pt
gabiruvu	br
gabião	br
gablete	br
gaboeira	br
gabola	br
gaboleia	br
gabolice	br
gabona	br
gabonense	br
gabonito	br
gabonês	br
gabordo	br
gaborone	br
gabote	br
gaboxadol	br
gabriel	br+pt
gabriel-ba	br
gabriel-rs	br
gabriela	pt
gabriele	br
gabrielense	br
gabrielita	br
gabrielsonita	br
gabrito	br
gabro	br
gabroico	br
gabroide	br
gabronite	br
gabuta	br
gabálico	br
gabão	br+pt
gabéu	br
gabínio	br
gacheiro	br
gacheta	br
gacho	br
gachumbo	br
gaci	br
gadachim	br
gadacho	br
gadaeiro	br
gadagem	br
gadame	br
gadamexil	br
gadamo	br
gadanha	pt
gadanhar	br+pt
gadanheiro	br+pt
gadanheirro	br
gadanho	pt
gadanhos	br
gadar	br
gadareno	br
gadaru	br
gadavanho	br
gade	br
gadeiro	br
gadelhado	br
gadelheira	br
gadelho	br
gadelhudo	br
gadelupa	br
gademar	br
gadense	br
gadeza	br
gadget	pt
gadgets	pt
gadi	br
gadibe	br
gadiel	br
gadiforme	br
gadila	br
gadina	br
gadinato	br
gadinina	br
gadita	br
gaditano	br
gadiçar	br
gadiços	br
gado	br+pt
gadobutrol	br
gadobênico	br
gadocolético	br
gadodiamida	br
gadofosvesete	br
gadoide	br
gadoleato	br
gadoleico	br
gadolinato	br
gadolinite	br
gadolinítico	br
gadolínico	br
gadolínio	br
gadomelitol	br
gadopenamida	br
gadopentetato	br
gadopentético	br
gadoterato	br
gadoteridol	br
gadotérico	br
gadoversetamida	br
gadoxetato	br
gadoxético	br
gadulagem	br
gadunhar	br
gaduína	br
gadão	br
gadé	br
gadículo	br
gadídeo	br
gadíneo	br
gadínia	br
gadínico	br
gae	br
gael	br
gaeta	br
gaetano	br
gaetã	br
gafa	pt
gafana	br
gafanheiro	br
gafanhotada	br+pt
gafanhoto	br+pt
gafanhoto-argentino	br
gafanhoto-bandeira	br
gafanhoto-barrigudo	br
gafanhoto-cobra	br
gafanhoto-crioulo	br
gafanhoto-d'água	br
gafanhoto-de-arribação	br
gafanhoto-de-coqueiro	br
gafanhoto-de-jurema	br
gafanhoto-de-marmeleiro	br
gafanhoto-de-praga	br
gafanhoto-do-campo	br
gafanhoto-gigante	br
gafanhoto-invasor	br
gafanhoto-menor	br
gafanhoto-migratório	br
gafanhoto-peregrino	br
gafanhoto-pontudo	br
gafanhoto-soldado	br
gafanhoto-sul-americano	br
gafanhoto-verde	br
gafanhotos-argentinos	br
gafanhotos-bandeira	br
gafanhotos-barrigudos	br
gafanhotos-cobra	br
gafanhotos-crioulos	br
gafanhotos-d'água	br
gafanhotos-de-arribação	br
gafanhotos-de-coqueiro	br
gafanhotos-de-jurema	br
gafanhotos-de-marmeleiro	br
gafanhotos-de-praga	br
gafanhotos-do-campo	br
gafanhotos-gigantes	br
gafanhotos-invasores	br
gafanhotos-menores	br
gafanhotos-migratórios	br
gafanhotos-peregrinos	br
gafanhotos-pontudos	br
gafanhotos-soldados	br
gafanhotos-sul-americanos	br
gafanhotos-verdes	br
gafanhotão	br
gafanhão	br
gafar	br
gafeira	br
gafeirar	br
gafeiração	br
gafeirento	br
gafeiroso	br
gafejar	br
gafenho	br
gafento	br
gafetope	br
gafice	br
gafidade	br
gafieira	br
gafo	pt
gafonha	br
gaforina	br
gaforinha	br
gafém	br
gagalhosa	br
gaganho	br
gagarinita	br
gagata	br
gagau	br
gagaísta	br
gagaíto	br
gagaúba	br
gage	br
gageia	br
gageíta	br
gagino	br
gago	br+pt
gagosa	br
gague	br
gaguear	br
gagueira	br+pt
gaguejar	br+pt
gaguez	br+pt
gaguice	br
gaguinho	br
gaguismo	br
gagá	br
gagão	br
gahnite	br
gahnoespinélio	br
gahnítico	br
gaia	pt
gaia-ciência	br
gaiabalense	br
gaiabeia	br
gaiabéu	br
gaiaceno	br
gaiacetina	br
gaiacina	br
gaiacol	br
gaiacínico	br
gaial	br
gaianita	br
gaiano	br
gaiar	br
gaiatada	pt
gaiatar	br
gaiatete	br
gaiatice	br+pt
gaiato	pt
gaiatos	br
gaiatri	br
gaibeia	br
gaibim	br
gaibipocaiva	br
gaibéu	br
gaichete	br
gaidato	br
gaiense	br+pt
gaifana	br
gaifonar	br
gaifoneiro	br
gaifonice	br
gaigamandão	br
gailada	br
gaillárdia	br
gailussita	br
gailussácia	br
gailárdia	br
gaimanço	br
gaimenho	br
gaimilo	br
gaimira	br
gaimoar	br
gaimárdia	br
gaimão	br
gainambi	br
gainambé	br
gainato	br
gaio	pt
gaio-azul	br
gaiola	pt
gaioleiro	br
gaiolim	br+pt
gaiolinha	br
gaiolo	br
gaiorro	br
gaios	br
gaiosa	br
gaioto	br
gaipaba	br
gaipapo	br
gaipara	br
gaipava	br
gaipeiro	br
gaipelo	br
gaiperra	br
gaipilha	br
gaipo	br
gairo	br
gaita	pt
gaitar	br
gaitear	br
gaiteirada	br
gaiteirice	br+pt
gaiteiro	br+pt
gaitejo	br
gaitinho	br
gaitona	br
gaiubim	br
gaiulo	br
gaiuta	br
gaivagem	br
gaivar	br
gaivação	br
gaivel	br
gaivina	br
gaivinha	br
gaivota	pt
gaivota-bico-de-cana	br
gaivota-de-bico-de-cana	br
gaivota-maria-velha	br
gaivota-negra	br
gaivota-preta	br
gaivota-rapineira	br
gaivota-sc	br
gaivota-tridáctila	br
gaivotas-de-bico-de-cana	br
gaivotas-marias-velhas	br
gaivotas-pretas	br
gaivotas-rapineiras	br
gaivotas-tridáctilas	br
gaivotear	br
gaivoteação	br
gaivotense	br
gaivotinha	br
gaivoto	br
gaivotão	br
gaivão	br+pt
gaivéu	br
gaiza	br
gaiácico	br
gaj	br
gajada	br+pt
gajaderopa	br
gajaja	br
gajandumbo	br
gajar	br
gajato	br
gajavato	br
gajeiro	br
gajeru	br
gajeta	br
gajice	br+pt
gajiru	br
gajo	br+pt
gajola	br
gajuru	br
gajão	br+pt
gajé	br
gal	pt
gala	pt
galaadita	br
galacanta	br
galacetofenona	br
galacrista	br
galactagogo	br
galactana	br
galactanase	br
galactase	br
galactato	br
galactemia	br
galacticocentricidade	br
galacticocentrismo	br
galacticocentrístico	br
galacticocêntrico	br
galactidrose	br
galactina	br
galactisquia	br
galactite	br
galactitol	br
galactitólico	br
galacto	br
galactoblasto	br
galactoblástico	br
galactocele	br
galactocentricidade	br
galactocentrismo	br
galactocentrístico	br
galactocerebrosídio	br
galactocloral	br
galactocrasia	br
galactocritia	br
galactocêntrico	br
galactodendro	br
galactodensimétrico	br
galactodensímetro	br
galactofagia	br
galactofenona	br
galactoforite	br
galactoforomastite	br
galactofágico	br
galactografia	br
galactográfico	br
galactogênio	br
galactoide	br
galactolipina	br
galactolipídeo	br
galactolipídico	br
galactolipídio	br
galactologia	br
galactolípido	br
galactológico	br
galactometria	br
galactométrico	br
galactonato	br
galactopexia	br
galactopira	br
galactopiria	br
galactoplania	br
galactopoese	br
galactoposia	br
galactopoético	br
galactoproteinoterapia	br
galactoquinase	br
galactorreia	br
galactorreico	br
galactosamina	br
galactosaminase	br
galactosamínase	br
galactoscopia	br
galactoscópico	br
galactoscópio	br
galactose	br+pt
galactosemia	br
galactosidase	br
galactosuria	br
galactosídase	br
galactosúria	br
galactoterapia	br
galactoterápico	br
galactotise	br
galactotripe	br
galactotísica	br
galactotóxico	br
galactozimo	br
galactozímase	br
galacturia	br
galacturonato	br
galacturônico	br
galactárico	br
galactânase	br
galactêmico	br
galactífero	br
galactócito	br
galactófago	br
galactóforo	br
galactófugo	br
galactógeno	br
galactólogo	br
galactópoto	br
galactósido	br
galactótise	br
galactômetro	br
galactônico	br
galactúria	br
galacé	br
galadela	br
galadura	br
galafura	br
galagala	br
galagídeos	br
galaico	br+pt
galaico-castelhano	br
galaico-duriense	br
galaico-lusitano	br
galaico-português	br+pt
galaio	br
galalau	br
galalite	br
galalito	br
galalão	br
galalítico	br
galamatias	br
galambos	br
galamina	br
galampear	br
galamustina	br
galamínico	br
galanar	br
galancim	br
galandi	br
galanducha	br
galanear	br
galanga	br
galanga-da-china	br
galanga-grande	br
galanga-pequena	br
galanga-verdadeira	br
galangas-da-china	br
galangas-grandes	br
galangas-pequenas	br
galangas-verdadeiras	br
galangina	br
galangue	br
galangundo	br
galangó	br
galangômbia	br
galania	br
galanice	br+pt
galanilido	br
galanol	br
galantamina	br
galantaria	br+pt
galante	pt
galantear	br+pt
galanteio	pt
galanteios	br
galantemente	br
galantense	br
galanteria	br
galanteza	br
galantim	br
galantine	br
galantino	br
galantizar	br
galanto	br
galapito	br
galapo	br
galar	br+pt
galardiar	br
galardoar	br+pt
galardão	br+pt
galarim	br+pt
galaripo	br
galarispo	br
galarito	br
galaropo	br
galarote	br
galarouço	br
galaroz	br
galarrubicina	br
galarucho	br
galassi	br
galateia	br
galateida	br
galateoide	br
galateídeo	br
galateíneo	br
galato	br
galatode	br
galatogênio	br
galatorreia	br
galatorreico	br
galatéla	br
galatêmico	br
galatífago	br
galaula	br
galaxaura	br
galaxia	br
galaxita	br
galaxiídeo	br
galaxiíneo	br
galaxíida	br
galazia	br
galazime	br
galação	br
galbado	br
galbaneiro	br
galbanífero	br
galbo	br
galbulimima	br
galbulídeo	br
galbâneo	br
galbúlida	br
galcônia	br
galdansetrona	br
galderagem	br
galderiar	br
galderice	br
galdido	br
galdinense	br
galdino	br
galdir	br
galdo	br
galdrana	br
galdrapinha	br
galdrapo	br
galdras	br
galdrinas	br
galdripanas	br
galdripeiro	br
galdripo	br
galdrocha	br
galdropar	br
galdrope	br
galdéria	pt
galdério	br+pt
galeanconismo	br
galeandra	br
galeanense	br
galeantropia	br
galeantrópico	br
galear	br+pt
galeato	br
galeaça	br
galeca	br
galeciano	br
galega	pt
galegada	br+pt
galegagem	br
galegaria	br
galego	br+pt
galego-castelhano	br
galego-de-montemor	br
galego-dourado	br
galego-duriense	br
galego-forcado	br
galego-negrão	br
galego-português	br+pt
galegos-de-montemor	br
galegos-dourados	br
galeguice	br
galeguinho	br
galeguismo	br
galeguizar	br
galeguização	br
galeguístico	br
galeia	br
galeida	br
galeiformado	br
galeiforme	br
galeiro	br
galeirão	br
galelo	br
galenense	br
galengo	br
galengue	br
galenismo	br
